Class	PixelSum	Percentage %	Area [degree^2]
1.0	17089	0.0487848799473	0.00124110768214
2.0	25386174	72.4712651947	1.84369919664
3.0	16	4.56760535524e-05	1.16201784272e-06
4.0	72254	0.206267348336	0.00524752732547
5.0	70508	0.201282948992	0.00512072212839
6.0	6323497	18.0520242257	0.459251021397
7.0	965024	2.75490549396	0.0700859441656
8.0	1954840	5.5805860329	0.141972434978
9.0	180625	0.515639823307	0.0131180920525
10.0	59269	0.169198376125	0.00430447722
