Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
4, 6, static_var/D_Mill, 128900, 129000, 107, 4, -0.366913688429582, -0.367168146597011, 0, 
4, 6, static_var/D_Mill, 129000, 129100, 92, 0, -13.3715909630764, 0, 0, 
4, 6, static_var/D_Mill, 129100, 129200, 96, 3, -0.552466265804983, -0.552783762237257, 0, 
4, 6, static_var/D_Mill, 129200, 129300, 86, 2, -0.856148679603206, -0.856537243653723, 0, 
4, 6, static_var/D_Mill, 129300, 129700, 328, 5, -1.28669347210839, -1.28857583569951, 1, 
4, 6, static_var/D_Mill, 129700, 130100, 364, 9, -0.793372273459034, -0.794938340402896, 1, 
4, 6, static_var/D_Mill, 130100, 130200, 101, 4, -0.306895678703329, -0.30710186966349, 0, 
4, 6, static_var/D_Mill, 130200, 130300, 91, 3, -0.497203587129934, -0.497480863963192, 0, 
4, 6, static_var/D_Mill, 130300, 130600, 275, 7, -0.76355589277538, -0.764708042413846, 1, 
4, 6, static_var/D_Mill, 130600, 130700, 96, 0, -13.414150512545, 0, 0, 
4, 6, static_var/D_Mill, 130700, 130900, 182, 2, -1.6182887316501, -1.61944976990943, 1, 
4, 6, static_var/D_Mill, 130900, 131000, 86, 4, -0.1389039474642, -0.138989480597744, 0, 
4, 6, static_var/D_Mill, 131000, 131100, 83, 3, -0.401893407325609, -0.402106336164894, 0, 
4, 6, static_var/D_Mill, 131100, 131200, 75, 0, -13.1672908528928, 0, 0, 
4, 6, static_var/D_Mill, 131200, 131300, 86, 3, -0.438707380448325, -0.438944439300118, 0, 
4, 6, static_var/D_Mill, 131300, 131400, 84, 4, -0.114211334873828, -0.114280781397062, 0, 
4, 6, static_var/D_Mill, 131400, 131500, 92, 3, -0.508503142383867, -0.50878846300752, 0, 
4, 6, static_var/D_Mill, 131500, 134000, 2489, 66, -0.721586040109937, -0.731744282542423, 1, 
4, 6, static_var/D_Mill, 134000, 134200, 155, 2, -1.45576980215233, -1.45671352172099, 1, 
4, 6, static_var/D_Mill, 134200, 134300, 86, 3, -0.438707380448325, -0.438944439300118, 0, 
4, 6, static_var/D_Mill, 134300, 134400, 86, 0, -13.3041497910347, 0, 0, 
4, 6, static_var/D_Mill, 134400, 134500, 84, 1, -1.53731966911644, -1.53784363085357, 0, 
4, 6, static_var/D_Mill, 134500, 134600, 73, 2, -0.688011757801207, -0.688295761828144, 0, 
4, 6, static_var/D_Mill, 134600, 134800, 163, 3, -1.09504058788555, -1.09589718307044, 0, 
4, 6, static_var/D_Mill, 134800, 134900, 80, 7, 0.536971646587085, 0.537389071674712, 0, 
4, 6, static_var/D_Mill, 134900, 135100, 147, 10, 0.264125105846084, 0.264458415985485, 0, 
4, 6, static_var/D_Mill, 135100, 135200, 81, 7, 0.523365994531306, 0.52377537679896, 0, 
4, 6, static_var/D_Mill, 135200, 135700, 390, 28, 0.322081237029596, 0.323190786698578, 0, 
4, 6, static_var/D_Mill, 135700, 135800, 91, 3, -0.497203587129934, -0.497480863963192, 0, 
4, 6, static_var/D_Mill, 135800, 135900, 74, 5, 0.256852346517004, 0.257014874631279, 0, 
4, 6, static_var/D_Mill, 135900, 136000, 86, 4, -0.1389039474642, -0.138989480597744, 0, 
4, 6, static_var/D_Mill, 136000, 136100, 67, 5, 0.363824466069172, 0.36404329030104, 0, 
4, 6, static_var/D_Mill, 136100, 136200, 76, 3, -0.310326213800119, -0.310482841541115, 0, 
4, 6, static_var/D_Mill, 136200, 136300, 61, 0, -12.96067704238, 0, 0, 
4, 6, static_var/D_Mill, 136300, 136400, 71, 1, -1.3669743033692, -1.36739370592373, 0, 
4, 6, static_var/D_Mill, 136400, 136500, 61, 6, 0.665947222675747, 0.666365863358354, 0, 
4, 6, static_var/D_Mill, 136500, 136600, 61, 1, -1.21282362354194, -1.21316260339471, 0, 
4, 6, static_var/D_Mill, 136600, 136700, 57, 0, -12.8928546110225, 0, 0, 
4, 6, static_var/D_Mill, 136700, 136800, 66, 1, -1.29286633121547, -1.29324552161065, 0, 
4, 6, static_var/D_Mill, 136800, 136900, 60, 3, -0.0629180404862776, -0.0629459919043438, 0, 
4, 6, static_var/D_Mill, 136900, 137100, 134, 5, -0.368853553247409, -0.369173693332257, 0, 
4, 6, static_var/D_Mill, 137100, 137200, 66, 2, -0.584214964119564, -0.584442671123391, 0, 
4, 6, static_var/D_Mill, 137200, 137300, 56, 0, -12.875155078851, 0, 0, 
4, 6, static_var/D_Mill, 137300, 137400, 57, 5, 0.539715132532836, 0.540014374292552, 0, 
4, 6, static_var/D_Mill, 137400, 137600, 106, 5, -0.124161665726996, -0.124256531660296, 0, 
4, 6, static_var/D_Mill, 137600, 137900, 133, 5, -0.361071412805354, -0.361383506510872, 0, 
4, 6, static_var/D_Mill, 137900, 138000, 49, 5, 0.706769217196002, 0.707132788322096, 0, 
4, 6, static_var/D_Mill, 138000, 138400, 135, 11, 0.459134645873497, 0.459716187198829, 0, 
4, 6, static_var/D_Mill, 138400, 138800, 109, 7, 0.202458274451205, 0.202642431492681, 0, 
4, 6, static_var/D_Mill, 138800, 139000, 88, 4, -0.16300149904326, -0.163103119045898, 0, 
4, 6, static_var/D_Mill, 139000, 139100, 40, 0, -12.5386838665859, 0, 0, 
4, 6, static_var/D_Mill, 139100, 139200, 45, 1, -0.902668695238098, -0.902879012219577, 0, 
4, 6, static_var/D_Mill, 139200, 139300, 43, 0, -12.6110042780322, 0, 0, 
4, 6, static_var/D_Mill, 139300, 139400, 41, 1, -0.807358515433773, -0.807536669283847, 0, 
4, 6, static_var/D_Mill, 139400, 139500, 46, 4, 0.530145681516685, 0.53038183143161, 0, 
4, 6, static_var/D_Mill, 139500, 139600, 36, 1, -0.673827122809251, -0.673965074199732, 0, 
4, 6, static_var/D_Mill, 139600, 139700, 46, 1, -0.925141551090157, -0.925359909016125, 0, 
4, 6, static_var/D_Mill, 139700, 139800, 49, 3, 0.151491830859177, 0.151552334809405, 0, 
4, 6, static_var/D_Mill, 139800, 140000, 117, 3, -0.756065221046223, -0.756551657460959, 0, 
4, 6, static_var/D_Mill, 140000, 140100, 62, 2, -0.519676442981993, -0.519871981681248, 0, 
4, 6, static_var/D_Mill, 140100, 140200, 56, 1, -1.12581224655231, -1.12611101747949, 0, 
4, 6, static_var/D_Mill, 140200, 140400, 136, 1, -2.02375383975827, -2.02469614758635, 1, 
4, 6, static_var/D_Mill, 140400, 140500, 71, 3, -0.239374477827834, -0.239490892439238, 0, 
4, 6, static_var/D_Mill, 140500, 140600, 75, 2, -0.715791321908283, -0.716091411381108, 0, 
4, 6, static_var/D_Mill, 140600, 140700, 76, 4, -0.00885081921600185, -0.00885592188566004, 0, 
4, 6, static_var/D_Mill, 140700, 140900, 142, 4, -0.659438385357151, -0.659974448675793, 0, 
4, 6, static_var/D_Mill, 140900, 141000, 73, 1, -1.39514518033589, -1.39558066820694, 0, 
4, 6, static_var/D_Mill, 141000, 141100, 79, 3, -0.350600112938059, -0.350780869333039, 0, 
4, 6, static_var/D_Mill, 141100, 141200, 67, 0, -13.0544955870619, 0, 0, 
4, 6, static_var/D_Mill, 141200, 141300, 77, 3, -0.323931865855897, -0.324096536416867, 0, 
4, 6, static_var/D_Mill, 141300, 141400, 73, 1, -1.39514518033589, -1.39558066820694, 0, 
4, 6, static_var/D_Mill, 141400, 142100, 469, 10, -0.944944178386337, -0.947205342347516, 1, 
4, 6, static_var/D_Mill, 142100, 142200, 67, 1, -1.30813380334626, -1.30852103604395, 0, 
4, 6, static_var/D_Mill, 142200, 142300, 67, 3, -0.178749856011399, -0.178834101283398, 0, 
4, 6, static_var/D_Mill, 142300, 142400, 61, 0, -12.96067704238, 0, 0, 
4, 6, static_var/D_Mill, 142400, 142500, 68, 7, 0.716557223562165, 0.717071157444231, 0, 
4, 6, static_var/D_Mill, 142500, 142600, 67, 4, 0.124680573408521, 0.124747852625729, 0, 
4, 6, static_var/D_Mill, 142600, 142700, 73, 1, -1.39514518033589, -1.39558066820694, 0, 
4, 6, static_var/D_Mill, 142700, 142800, 67, 2, -0.599719150655529, -0.59995489989719, 0, 
4, 6, static_var/D_Mill, 142800, 142900, 80, 4, -0.0629180404862776, -0.0629553145652071, 0, 
4, 6, static_var/D_Mill, 142900, 143000, 68, 5, 0.347824124722731, 0.348034906846119, 0, 
4, 6, static_var/D_Mill, 143000, 143100, 71, 2, -0.659438385357151, -0.659706304196936, 0, 
4, 6, static_var/D_Mill, 143100, 143200, 65, 3, -0.147001157696819, -0.147069318687181, 0, 
4, 6, static_var/D_Mill, 143200, 143300, 77, 2, -0.742819994296202, -0.743136169473662, 0, 
4, 6, static_var/D_Mill, 143300, 143400, 74, 3, -0.282546649693043, -0.28268719198815, 0, 
4, 6, static_var/D_Mill, 143400, 143800, 284, 9, -0.538025581650189, -0.538946970789738, 0, 
4, 6, static_var/D_Mill, 143800, 143900, 67, 0, -13.0544955870619, 0, 0, 
4, 6, static_var/D_Mill, 143900, 144000, 68, 1, -1.3231716807108, -1.32356695577568, 0, 
4, 6, static_var/D_Mill, 144000, 144100, 70, 2, -0.644839585935999, -0.645099462279232, 0, 
4, 6, static_var/D_Mill, 144100, 144300, 137, 3, -0.917706572602639, -0.918353930777562, 0, 
4, 6, static_var/D_Mill, 144300, 144400, 71, 0, -13.1124827241236, 0, 0, 
4, 6, static_var/D_Mill, 144400, 144500, 65, 1, -1.27736214467951, -1.27773329283685, 0, 
4, 6, static_var/D_Mill, 144500, 144700, 139, 3, -0.93252165838778, -0.933185110163083, 0, 
4, 6, static_var/D_Mill, 144700, 144800, 69, 1, -1.33798676649594, -1.33839008399269, 0, 
4, 6, static_var/D_Mill, 144800, 145000, 127, 4, -0.544369055572364, -0.544784421258544, 0, 
4, 6, static_var/D_Mill, 145000, 145100, 69, 4, 0.0934280299044162, 0.0934792247106354, 0, 
4, 6, static_var/D_Mill, 145100, 145200, 69, 2, -0.630024500150858, -0.63027633406222, 0, 
4, 6, static_var/D_Mill, 145200, 145300, 76, 0, -13.1805360544832, 0, 0, 
