Transition_From*, Transition_To*, First_Variable*, Second_Variable*, Chi_2, Cramer, Contingency, Joint_Entropy, Joint_Uncertainty, 
3, 7, distance/distance_to_7, static_var/Acc00, 1029818.30179205, 0.184379462204159, 0.593551449243542, 4.39594037212696, 0.129726935707344, 
3, 7, distance/distance_to_7, static_var/Acc15, 727099.792029603, 0.171876921496167, 0.526762246108867, 4.1384015054905, 0.101019767058376, 
3, 7, distance/distance_to_7, static_var/BD000, 187065.745672702, 0.0871801658556371, 0.29986726737551, 3.98570498117179, 0.0266089752575319, 
3, 7, distance/distance_to_7, static_var/Bio01, 847272.195092192, 0.38622740145492, 0.556022288104754, 3.0322026663114, 0.157318468727284, 
3, 7, distance/distance_to_7, static_var/Bio02, 946711.651345033, 0.316239482908688, 0.577364530272022, 3.31008973950296, 0.127513539915662, 
3, 7, distance/distance_to_7, static_var/Bio03, 368001.753221621, 0.127270149181429, 0.403410610295396, 4.15345454436667, 0.048092671224636, 
3, 7, distance/distance_to_7, static_var/Bio04, 1028984.5609506, 0.190349189568003, 0.593395762597227, 4.23177174767453, 0.124930052369107, 
3, 7, distance/distance_to_7, static_var/Bio05, 473964.33764871, 0.250169908307745, 0.447456698900187, 3.53273411117755, 0.0759170986682088, 
3, 7, distance/distance_to_7, static_var/Bio06, 938527.934370804, 0.35203499546011, 0.575693696975728, 3.37761760527454, 0.152557463322526, 
3, 7, distance/distance_to_7, static_var/Bio07, 1001145.00208749, 0.274847445028763, 0.588121581289674, 3.57393703625293, 0.134458672495425, 
3, 7, distance/distance_to_7, static_var/Bio08, 709753.670633791, 0.353496752676199, 0.52217212042663, 2.97284298886055, 0.136496950208945, 
3, 7, distance/distance_to_7, static_var/Bio09, 957557.051401185, 0.355585928184847, 0.579556663580972, 3.42073991585559, 0.155492939290528, 
3, 7, distance/distance_to_7, static_var/Bio10, 935818.124888464, 0.405907738557258, 0.575137241988934, 3.14079312264743, 0.160152749657473, 
3, 7, distance/distance_to_7, static_var/Bio11, 994578.350391994, 0.362394616445415, 0.586855705903359, 3.36910384891018, 0.163516531887172, 
3, 7, distance/distance_to_7, static_var/Bio12, 168266.40052282, 0.0796758887968809, 0.285694466776319, 3.94514367714018, 0.0236142385375145, 
3, 7, distance/distance_to_7, static_var/Bio13, 205924.90396489, 0.109932325139036, 0.313203574294606, 3.75401441041739, 0.0317439067433497, 
3, 7, distance/distance_to_7, static_var/Bio14, 165502.306768987, 0.111749409773601, 0.283528353341354, 3.89780486862675, 0.0233376479903788, 
3, 7, distance/distance_to_7, static_var/Bio15, 316055.104214924, 0.136192245934008, 0.378225070769023, 4.31340560881094, 0.0427562208507165, 
3, 7, distance/distance_to_7, static_var/Bio16, 223377.01737029, 0.0858719815986645, 0.324858093129879, 4.32389843504361, 0.0305064741777448, 
3, 7, distance/distance_to_7, static_var/Bio17, 251385.747874257, 0.101062696625238, 0.34236567327955, 4.38062725282762, 0.0308394453007706, 
3, 7, distance/distance_to_7, static_var/Bio18, 136946.277852831, 0.0718792158939156, 0.259718312959619, 3.78900594232228, 0.0207211109261764, 
3, 7, distance/distance_to_7, static_var/Bio19, 243413.333118462, 0.0925803427851183, 0.337520984616447, 4.5119626620374, 0.0278116553498287, 
3, 7, distance/distance_to_7, static_var/Cy000, 105324.536090841, 0.0680873429861866, 0.229562537763616, 4.42182177615528, 0.012720913494045, 
3, 7, distance/distance_to_7, static_var/D_Mill, 595434.109720784, 0.140200349380655, 0.489135392276088, 6.59572627409349, 0.0440852583077182, 
3, 7, distance/distance_to_7, static_var/D_Rbr1996, 16493728.9877386, 0.737890073727884, 0.947117470214413, 2.56969942616574, 0.846640698287976, 
3, 7, distance/distance_to_7, static_var/D_Rbr2007, 3106861.47619219, 0.342364841708164, 0.788260325689806, 3.73129191788628, 0.320623508290993, 
3, 7, distance/distance_to_7, static_var/D_Rbr2016, 2417288.21165423, 0.357319279332432, 0.748853398366483, 3.45452146888282, 0.292751625142762, 
3, 7, distance/distance_to_7, static_var/D_River, 2015502.60883675, 0.257943104972546, 0.718076570902149, 4.29907703493076, 0.0148660890911011, 
3, 7, distance/distance_to_7, static_var/D_Road, 2258661.55918379, 0.27305983362508, 0.737564163799959, 4.30978110238877, 0.0433528352858766, 
3, 7, distance/distance_to_7, static_var/D_Town, 1470048.7964043, 0.220291690878651, 0.661121101203086, 4.13257292703354, 0.0649557355714973, 
3, 7, distance/distance_to_7, static_var/D_Vill, 1638714.2164013, 0.232586150977698, 0.681147919380685, 4.34577074438378, 0.0880962183646124, 
3, 7, distance/distance_to_7, static_var/Elev, 1093089.8572939, 0.219345910386387, 0.605000756107031, 3.75534572566324, 0.161355753720285, 
3, 7, distance/distance_to_7, static_var/OC000, 107379.222677063, 0.0595377432487021, 0.231671836837698, 3.93459644396734, 0.0153388595189831, 
