Class	PixelSum	Percentage %	Area [degree^2]
10.0	303225	25.9234244825	2.20224225854
11.0	29529	2.52450425111	0.214461247102
20.0	34489	2.94854641595	0.250484403512
30.0	17205	1.47089625928	0.124955323797
40.0	37545	3.2098111046	0.27267931601
50.0	334672	28.6119031029	2.43063342782
60.0	93390	7.98413261577	0.678266648612
61.0	174	0.0148756727181	0.0012637155676
70.0	86425	7.38867824518	0.627681712242
100.0	127218	10.8761685739	0.923950385513
110.0	51	0.0043601109691	0.000370399390504
120.0	18107	1.54801037877	0.131506309095
121.0	62595	5.35139502178	0.454610781346
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3296	0.281782857925	0.023937968453
150.0	5	0.000427461859716	3.63136657357e-05
170.0	140	0.011968932072	0.0010167826406
180.0	593	0.0506969765623	0.00430680075626
190.0	648	0.0553990570191	0.00470625107935
200.0	11	0.000940416091374	7.98900646186e-05
210.0	20368	1.74130863174	0.147927348741
