Class	PixelSum	Percentage %	Area [degree^2]
10.0	303608	25.9561680609	2.20502388534
11.0	29661	2.5357892442	0.215419927877
20.0	34651	2.9623961802	0.251660966282
30.0	17354	1.4836346227	0.126037471036
40.0	38255	3.27051068868	0.277835856544
50.0	333367	28.5003355576	2.42115556106
60.0	91555	7.82725411325	0.664939533287
61.0	174	0.0148756727181	0.0012637155676
70.0	86179	7.36764712169	0.625895079888
100.0	129826	11.0991326799	0.942891593561
110.0	51	0.0043601109691	0.000370399390504
120.0	16805	1.4366993105	0.122050230538
121.0	62669	5.3577214573	0.455148223598
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3323	0.284091151967	0.024134062248
150.0	9	0.000769431347488	6.53645983243e-05
170.0	131	0.0111995007245	0.000951418042276
180.0	636	0.0543731485558	0.00461909828158
190.0	1058	0.0904509295158	0.00768397166968
200.0	12	0.00102590846332	8.71527977657e-05
210.0	20362	1.74079567751	0.147883772342
