Class	PixelSum	Percentage %	Area [degree^2]
10.0	295737	25.2832576013	2.14785891274
11.0	28681	2.4520067197	0.208302449393
20.0	33275	2.84475867641	0.241667445471
30.0	15738	1.34547894964	0.11430089427
40.0	32510	2.77935701187	0.236111454614
50.0	328074	28.0478244329	2.38271391452
60.0	116004	9.91745711489	0.842506096001
61.0	174	0.0148756727181	0.0012637155676
70.0	85934	7.34670149056	0.624115710267
100.0	115673	9.88915913978	0.84010213133
110.0	48	0.00410363385327	0.000348611191063
120.0	33499	2.86390896772	0.243294297696
121.0	61725	5.27701665819	0.448292203508
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3519	0.300847656868	0.0255575579448
150.0	5	0.000427461859716	3.63136657357e-05
170.0	153	0.0130803329073	0.00111119817151
180.0	509	0.043515617319	0.0036967311719
190.0	276	0.0235958946563	0.00200451434861
200.0	11	0.000940416091374	7.98900646186e-05
210.0	18141	1.55091711942	0.131753242022
