Class	PixelSum	Percentage %	Area [degree^2]
10.0	284864	24.3536990412	2.06889121523
11.0	27524	2.35309204536	0.199899467142
20.0	31620	2.70326880084	0.229647622113
30.0	14687	1.25562646673	0.106667761732
40.0	31143	2.66248893942	0.226183298402
50.0	284413	24.3151419815	2.06561572258
60.0	131754	11.263961973	0.956894143069
61.0	175	0.01496116509	0.00127097830075
70.0	84022	7.1832400754	0.610229364489
100.0	109335	9.3473084864	0.794070928643
110.0	33	0.00282124827412	0.000239670193856
120.0	85897	7.3435382728	0.62384698914
121.0	61304	5.2410243696	0.445234592853
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3969	0.339319224242	0.028825787861
150.0	5	0.000427461859716	3.63136657357e-05
170.0	132	0.0112849930965	0.000958680775423
180.0	486	0.0415492927644	0.00352968830951
190.0	261	0.0223135090772	0.0018955733514
200.0	11	0.000940416091374	7.98900646186e-05
210.0	18051	1.54322280595	0.131099596039
