Class	PixelSum	Percentage %	Area [degree^2]
10.0	301537	25.7791133586	2.18998276499
11.0	29384	2.51210785718	0.213408150796
20.0	34286	2.93119146444	0.249010068683
30.0	17021	1.45516566284	0.123618980898
40.0	36788	3.14509337904	0.267181427017
50.0	336090	28.7331312864	2.44093198342
60.0	95370	8.15340751221	0.692646860243
61.0	174	0.0148756727181	0.0012637155676
70.0	86476	7.39303835615	0.628052111632
100.0	124986	10.6853495997	0.907739965129
110.0	51	0.0043601109691	0.000370399390504
120.0	20608	1.761826801	0.149670404696
121.0	62290	5.32531984834	0.452395647736
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3353	0.286655923125	0.0243519442424
150.0	5	0.000427461859716	3.63136657357e-05
170.0	148	0.0126528710476	0.00107488450578
180.0	521	0.0445415257824	0.00378388396966
190.0	448	0.0383005826305	0.00325370444992
200.0	11	0.000940416091374	7.98900646186e-05
210.0	20139	1.72173087856	0.14626418285
