Class	PixelSum	Percentage %	Area [degree^2]
10.0	295075	25.2266616511	2.14305098339
11.0	28661	2.45029687226	0.20815719473
20.0	33127	2.83210580536	0.240592560965
30.0	15699	1.34214474713	0.114017647677
40.0	32471	2.77602280936	0.235828208021
50.0	306808	26.2297436511	2.22826463141
60.0	116835	9.98850127597	0.848541427247
61.0	174	0.0148756727181	0.0012637155676
70.0	84933	7.26112362624	0.616845714386
100.0	113709	9.72125212128	0.825838123429
110.0	47	0.00401814148133	0.000341348457916
120.0	57389	4.90632173344	0.416800992581
121.0	62144	5.31283796203	0.451335288696
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3535	0.302215534819	0.0256737616752
150.0	5	0.000427461859716	3.63136657357e-05
170.0	147	0.0125673786756	0.00106762177263
180.0	504	0.0430881554593	0.00366041750616
190.0	271	0.0231684327966	0.00196820068288
200.0	11	0.000940416091374	7.98900646186e-05
210.0	18141	1.55091711942	0.131753242022
