Class	PixelSum	Percentage %	Area [degree^2]
10.0	303451	25.9427457585	2.20388363623
11.0	29671	2.53664416792	0.215492555209
20.0	34575	2.95589875993	0.251108998563
30.0	17350	1.48329265321	0.126008420103
40.0	38213	3.26692000906	0.277530821752
50.0	333206	28.4865712857	2.41998626103
60.0	91645	7.83494842673	0.66559317927
61.0	174	0.0148756727181	0.0012637155676
70.0	86187	7.36833106066	0.625953181753
100.0	130029	11.1164876314	0.94436592839
110.0	51	0.0043601109691	0.000370399390504
120.0	16705	1.42815007331	0.121323957223
121.0	62683	5.35891835051	0.455249901862
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3323	0.284091151967	0.024134062248
150.0	9	0.000769431347488	6.53645983243e-05
170.0	131	0.0111995007245	0.000951418042276
180.0	636	0.0543731485558	0.00461909828158
190.0	1265	0.108147850508	0.00918735743114
200.0	12	0.00102590846332	8.71527977657e-05
210.0	20370	1.74147961648	0.147941874207
