Class	PixelSum	Percentage %	Area [degree^2]
10.0	287736	24.5992331334	2.08974978483
11.0	27763	2.37352472226	0.201635260364
20.0	32340	2.76482330864	0.234876789979
30.0	14848	1.26939073861	0.107837061769
40.0	31338	2.67915995195	0.227599531365
50.0	283709	24.2549553516	2.06050275844
60.0	127907	10.9350728181	0.928954408652
61.0	174	0.0148756727181	0.0012637155676
70.0	84006	7.18187219745	0.610113160759
100.0	109784	9.3856945614	0.797331895826
110.0	33	0.00282124827412	0.000239670193856
120.0	85572	7.31575325192	0.621486600867
121.0	61783	5.28197521576	0.44871344203
122.0	9	0.000769431347488	6.53645983243e-05
130.0	3745	0.320168932927	0.0271989356361
150.0	5	0.000427461859716	3.63136657357e-05
170.0	132	0.0112849930965	0.000958680775423
180.0	486	0.0415492927644	0.00352968830951
190.0	263	0.022484493821	0.0019100988177
200.0	11	0.000940416091374	7.98900646186e-05
210.0	18051	1.54322280595	0.131099596039
