SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin
"0","1",-0.40043962572,0.68883274418,"1","0"
"1","1",-0.40043962572,0.68883274418,"1","0"
"2","3",-0.61710708681,0.53716409803,"3","0"
"3","1",-0.61710708681,0.53716409803,"3","0"
"4","3",-0.42496858941,0.67085957386,"2","0"
"5","2",-0.57855114638,0.56289207970,"3","0"
"6","1",-0.51936759807,0.60350442431,"2","0"
"7","1",-0.63495476248,0.52545792307,"4","0"
"8","4",-0.42496858941,0.67085957386,"2","0"
"9","2",-0.33372007293,0.73859080168,"1","0"
"10","1",-0.40043962572,0.68883274418,"1","0"
"11","1",-0.56656710240,0.57100833377,"2","0"
"12","2",-0.33372007293,0.73859080168,"1","0"
"13","1",-0.40043962572,0.68883274418,"1","0"
"14","2",0.06656660335,0.94692673342,"4","0"
"15","2",0.06656660335,0.94692673342,"4","0"
"16","3",-0.47216809374,0.63680681332,"2","0"
"17","1",-0.51936759807,0.60350442431,"2","0"
"18","4",-0.20028096735,0.84126084696,"1","0"
"19","1",-0.56656710240,0.57100833377,"2","0"
"20","1",-0.47216809374,0.63680681332,"2","0"
"21","18",0.14918995890,0.88140374301,"5","0"
"22","8",-0.12676106732,0.89912951090,"7","0"
"23","1",-0.43452008653,0.66391081302,"4","0"
"24","2",-0.51936759807,0.60350442431,"2","0"
"25","1",-0.56656710240,0.57100833377,"2","0"
"26","3",-0.47216809374,0.63680681332,"2","0"
"27","10",0.08160221165,0.93496304252,"6","0"
"28","3",-0.32791026724,0.74297951098,"6","0"
"29","1",-0.56656710240,0.57100833377,"2","0"
"30","3",-0.37776908508,0.70560214220,"2","0"
"31","3",-0.46792586585,0.63983760706,"4","0"
"32","1",-0.73517210045,0.46223469377,"4","0"
"33","5",-0.33056958074,0.74096962716,"2","0"
"34","1",-0.40043962572,0.68883274418,"1","0"
"35","1",-0.40043962572,0.68883274418,"1","0"
"36","1",-0.19299174213,0.84696543545,"3","0"
"37","5",-0.43711359495,0.66202896966,"6","0"
"38","3",-0.16410527568,0.86964826878,"6","0"
"39","14",-0.26930911038,0.78769182232,"5","0"
"40","1",0.20018972065,0.84133220631,"4","0"
"41","18",-0.03876798043,0.96907537355,"3","0"
"42","4",-0.50133164518,0.61613773950,"4","0"
"43","1",-0.60154898315,0.54747440007,"4","0"
"44","1",-0.56656710240,0.57100833377,"2","0"
"45","3",-0.23154768255,0.81688934658,"3","0"
"46","9",-0.53834422634,0.59033942599,"5","0"
"47","1",-0.59812980766,0.54975332566,"5","0"
"48","1",-0.40043962572,0.68883274418,"1","0"
"49","2",-0.33056958074,0.74096962716,"2","0"
"50","1",-0.40043962572,0.68883274418,"1","0"
"51","4",-0.38888027303,0.69736471658,"5","0"
"52","7",-0.30377227067,0.76130139426,"7","0"
"53","1",-0.35521109917,0.72243145097,"6","0"
"54","1",-0.06005957574,0.95210818570,"5","0"
"55","4",-0.10950361183,0.91280305718,"6","0"
"56","4",-0.11984515706,0.90460580956,"5","0"
"57","1",-0.69421896766,0.48754490407,"3","0"
"58","1",-0.56656710240,0.57100833377,"2","0"
"59","1",-0.23408541058,0.81491867218,"4","0"
"60","14",0.46691456053,0.64056100896,"1","0"
"61","3",-0.44866585435,0.65367272144,"5","0"
"62","5",-0.70836930691,0.47871595279,"7","0"
"63","1",-0.73742274614,0.46086531291,"6","0"
"64","3",-0.62802259833,0.52998913978,"5","0"
"65","7",0.02700054780,0.97845929711,"6","0"
"66","18",0.24540720321,0.80614115238,"6","0"
"67","1",-0.40043962572,0.68883274418,"1","0"
"68","10",-0.50133164518,0.61613773950,"4","0"
"69","1",-0.57855114638,0.56289207970,"3","0"
"70","1",-0.71770097031,0.47294169018,"5","0"
"71","2",-0.57855114638,0.56289207970,"3","0"
"72","1",-0.40043962572,0.68883274418,"1","0"
"73","1",-0.53473742450,0.59283144113,"4","0"
"74","3",-0.60091858651,0.54789421619,"6","0"
"75","2",-0.53834422634,0.59033942599,"5","0"
"76","10",0.50084173457,0.61648251299,"4","0"
"77","8",0.20897554022,0.83446733326,"5","0"
"78","2",-0.40111430720,0.68833596867,"4","0"
"79","1",-0.56656710240,0.57100833377,"2","0"
"80","1",-0.59812980766,0.54975332566,"5","0"
"81","1",-0.47855864501,0.63225264610,"5","0"
"82","4",-0.81932524192,0.41260088247,"6","0"
"83","3",-0.79202440999,0.42834645030,"6","0"
"84","6",-0.33056958074,0.74096962716,"2","0"
"85","2",-0.33372007293,0.73859080168,"1","0"
"86","1",-0.40043962572,0.68883274418,"1","0"
"87","8",-0.30865956341,0.75758050695,"3","0"
"88","4",-0.40111430720,0.68833596867,"4","0"
"89","2",-0.50133164518,0.61613773950,"4","0"
"90","3",-0.38577144426,0.69966594642,"3","0"
"91","2",-0.51936759807,0.60350442431,"2","0"
"92","2",-0.74759376098,0.45470523506,"5","0"
"93","5",-0.74759376098,0.45470523506,"5","0"
"94","1",-0.56814320383,0.56993773620,"4","0"
"95","1",-0.40043962572,0.68883274418,"1","0"
"96","2",-0.53999520596,0.58920034091,"3","0"
"97","1",-0.68780817965,0.49157358915,"5","0"
"98","2",-0.70176632113,0.48282491021,"4","0"
"99","1",-0.46288332511,0.64344800196,"3","0"
"100","2",-0.33372007293,0.73859080168,"1","0"
"101","1",-0.40043962572,0.68883274418,"1","0"
"102","1",-0.40043962572,0.68883274418,"1","0"
"103","3",-0.26700052014,0.78946876090,"1","0"
"104","5",-0.59812980766,0.54975332566,"5","0"
"105","4",-0.46792586585,0.63983760706,"4","0"
"106","2",-0.41877306369,0.67538199363,"5","0"
"107","6",-0.27330860339,0.78461600277,"6","0"
"108","5",-0.10046229328,0.91997731696,"4","0"
"109","1",-0.76857787978,0.44214394768,"4","0"
"110","1",-0.80198365910,0.42256241806,"4","0"
"111","1",-0.76857787978,0.44214394768,"4","0"
"112","1",-0.56814320383,0.56993773620,"4","0"
"113","4",-0.57855114638,0.56289207970,"3","0"
"114","2",-0.47216809374,0.63680681332,"2","0"
"115","1",-0.40043962572,0.68883274418,"1","0"
"116","1",-0.51936759807,0.60350442431,"2","0"
"117","2",-0.65566302724,0.51204096690,"3","0"
"118","1",-0.40043962572,0.68883274418,"1","0"
"119","1",-0.40043962572,0.68883274418,"1","0"
"120","4",-0.42496858941,0.67085957386,"2","0"
"121","1",-0.50133164518,0.61613773950,"4","0"
"122","3",-0.50133164518,0.61613773950,"4","0"
"123","6",-0.13386807260,0.89350689740,"4","0"
"124","10",-0.11984515706,0.90460580956,"5","0"
"125","4",-0.10046229328,0.91997731696,"4","0"
"126","1",-0.86716492363,0.38585166114,"5","0"
"127","1",-0.61710708681,0.53716409803,"3","0"
"128","4",-0.20028096735,0.84126084696,"1","0"
"129","7",-0.00012230899,0.99990241155,"1","0"
"130","2",-0.47216809374,0.63680681332,"2","0"
"131","2",-0.57855114638,0.56289207970,"3","0"
"132","1",-0.51936759807,0.60350442431,"2","0"
"133","2",-0.51936759807,0.60350442431,"2","0"
"134","7",-0.00012230899,0.99990241155,"1","0"
"135","1",-0.69421896766,0.48754490407,"3","0"
"136","3",-0.26700052014,0.78946876090,"1","0"
"137","1",-0.40043962572,0.68883274418,"1","0"
"138","2",-0.33372007293,0.73859080168,"1","0"
"139","6",-0.33430274855,0.73815111716,"4","0"
"140","2",-0.68282108229,0.49471991082,"6","0"
"141","1",-0.57361775458,0.56622649735,"6","0"
"142","3",-0.44866585435,0.65367272144,"5","0"
"143","9",-0.04737255476,0.96221630258,"2","0"
"144","8",0.06659724380,0.94690234000,"1","0"
"145","1",-0.56656710240,0.57100833377,"2","0"
"146","1",-0.56656710240,0.57100833377,"2","0"
"147","1",-0.51936759807,0.60350442431,"2","0"
"148","1",-0.80198365910,0.42256241806,"4","0"
"149","3",-0.26700052014,0.78946876090,"1","0"
"150","6",-0.43452008653,0.66391081302,"4","0"
"151","1",-0.35898748236,0.71960445432,"5","0"
"152","13",-0.44866585435,0.65367272144,"5","0"
