SOURCE_ID,n,GiZScore,GiPValue,NNeighbors,Gi_Bin
"0","1",-0.48466145204,0.62791651649,"1","0"
"1","2",0.33485700323,0.73773295845,"1","0"
"2","1",-0.68917052428,0.49071596816,"2","0"
"3","2",0.33485700323,0.73773295845,"1","0"
"4","1",-0.68917052428,0.49071596816,"2","0"
"5","1",-0.48466145204,0.62791651649,"1","0"
"6","1",-0.48466145204,0.62791651649,"1","0"
"7","1",-0.48466145204,0.62791651649,"1","0"
"8","1",-0.48466145204,0.62791651649,"1","0"
"9","1",-0.48466145204,0.62791651649,"1","0"
"10","1",-0.48466145204,0.62791651649,"1","0"
"11","1",-0.48466145204,0.62791651649,"1","0"
"12","1",-0.48466145204,0.62791651649,"1","0"
"13","1",-0.48466145204,0.62791651649,"1","0"
"14","1",-0.68917052428,0.49071596816,"2","0"
"15","2",0.33485700323,0.73773295845,"1","0"
"16","1",-0.84873432287,0.39602915146,"3","0"
"17","1",-0.48466145204,0.62791651649,"1","0"
"18","1",-0.48466145204,0.62791651649,"1","0"
"19","1",-0.48466145204,0.62791651649,"1","0"
"20","2",-0.10650817193,0.91517917204,"2","0"
"21","1",3.93504095150,0.00008318251,"3","3"
"22","10",4.55479064680,0.00000524378,"2","3"
"23","1",-0.68917052428,0.49071596816,"2","0"
"24","3",0.47615418041,0.63396454143,"2","0"
"25","1",-0.48466145204,0.62791651649,"1","0"
"26","1",0.47615418041,0.63396454143,"2","0"
"27","1",-0.48466145204,0.62791651649,"1","0"
"28","1",-0.48466145204,0.62791651649,"1","0"
"29","1",-0.48466145204,0.62791651649,"1","0"
"30","1",-0.48466145204,0.62791651649,"1","0"
"31","1",-0.68917052428,0.49071596816,"2","0"
"32","1",-0.84873432287,0.39602915146,"3","0"
"33","1",-0.48466145204,0.62791651649,"1","0"
"34","1",-0.68917052428,0.49071596816,"2","0"
"35","1",-0.48466145204,0.62791651649,"1","0"
"36","1",-0.48466145204,0.62791651649,"1","0"
"37","2",0.33485700323,0.73773295845,"1","0"
"38","1",-0.48466145204,0.62791651649,"1","0"
"39","1",-0.68917052428,0.49071596816,"2","0"
"40","1",-0.68917052428,0.49071596816,"2","0"
"41","1",-0.48466145204,0.62791651649,"1","0"
"42","1",-0.48466145204,0.62791651649,"1","0"
"43","1",-0.48466145204,0.62791651649,"1","0"
"44","1",-0.48466145204,0.62791651649,"1","0"
"45","1",-0.48466145204,0.62791651649,"1","0"
"46","2",0.47615418041,0.63396454143,"2","0"
"47","2",0.47615418041,0.63396454143,"2","0"
"48","1",-0.48466145204,0.62791651649,"1","0"
"49","1",-0.48466145204,0.62791651649,"1","0"
"50","1",-0.48466145204,0.62791651649,"1","0"
"51","3",1.15437545850,0.24834629188,"1","0"
"52","1",-0.48466145204,0.62791651649,"1","0"
"53","1",-0.48466145204,0.62791651649,"1","0"
"54","1",-0.48466145204,0.62791651649,"1","0"
"55","1",-0.10650817193,0.91517917204,"2","0"
"56","2",0.58639825944,0.55760791666,"3","0"
"57","1",-0.48466145204,0.62791651649,"1","0"
"58","3",1.05881653275,0.28968335842,"2","0"
"59","1",-0.48466145204,0.62791651649,"1","0"
"60","1",-0.10650817193,0.91517917204,"2","0"
"61","2",-0.37035679543,0.71111666165,"3","0"
"62","1",-0.10650817193,0.91517917204,"2","0"
"63","2",-0.10650817193,0.91517917204,"2","0"
"64","2",0.47615418041,0.63396454143,"2","0"
"65","1",-0.68917052428,0.49071596816,"2","0"
"66","1",-0.68917052428,0.49071596816,"2","0"
"67","1",-0.10650817193,0.91517917204,"2","0"
"68","2",0.58639825944,0.55760791666,"3","0"
"69","2",0.33485700323,0.73773295845,"1","0"
"70","2",0.26429972786,0.79154897024,"4","0"
"71","1",1.09751581907,0.27241598664,"4","0"
"72","2",-0.10650817193,0.91517917204,"2","0"
"73","2",1.09751581907,0.27241598664,"4","0"
"74","4",1.09751581907,0.27241598664,"4","0"
"75","2",1.64147888509,0.10069804662,"2","0"
"76","1",-0.10650817193,0.91517917204,"2","0"
"77","1",-0.48466145204,0.62791651649,"1","0"
"78","1",-0.48466145204,0.62791651649,"1","0"
"79","2",0.33485700323,0.73773295845,"1","0"
"80","4",1.64147888509,0.10069804662,"2","0"
"81","2",2.97828589662,0.00289865466,"3","3"
"82","5",2.02153084175,0.04322484300,"3","2"
"83","1",-0.68917052428,0.49071596816,"2","0"
"84","1",-0.68917052428,0.49071596816,"2","0"
"85","2",2.22414123743,0.02613894316,"2","2"
"86","2",1.64147888509,0.10069804662,"2","0"
"87","4",1.64147888509,0.10069804662,"2","0"
"88","1",0.47615418041,0.63396454143,"2","0"
"89","3",1.09751581907,0.27241598664,"4","0"
"90","1",1.51412386468,0.12999442697,"4","0"
"91","4",1.51412386468,0.12999442697,"4","0"
"92","2",1.06477578688,0.28697742065,"3","0"
