Class	PixelSum	Percentage %	Area [degree^2]
1.0	107653	68.0198651646	0.78185501149
2.0	11403	7.20491321627	0.0828169460769
3.0	28636	18.0934749506	0.207975626402
4.0	746	0.471355367828	0.00541799892777
5.0	8533	5.39152192182	0.0619729019446
6.0	1296	0.818869378961	0.0094125021587
