Class	PixelSum	Percentage %	Area [degree^2]
1.0	270142	57.0736200726	1.96196925784
2.0	167316	35.3492970958	1.21517145925
3.0	26122	5.51886453619	0.18971711527
4.0	9742	2.05821829537	0.0707535463195
