Class	PixelSum	Percentage %	Area [metre^2]
1.0	53344	0.11632920642	48009600.0
2.0	8855	0.0193104214692	7969500.0
3.0	33051051	72.0756323896	29745945900.0
4.0	3125733	6.81639995823	2813159700.0
5.0	2824762	6.16006152119	2542285800.0
6.0	2381447	5.19330833163	2143302300.0
7.0	3516391	7.66832210734	3164751900.0
8.0	442772	0.965569049662	398494800.0
9.0	451713	0.985067014468	406541700.0
