Class	PixelSum	Percentage %	Area [metre^2]
1.0	83666	0.182453497757	75299400.0
2.0	12865	0.0280551747263	11578500.0
3.0	36719565	80.0756946714	33047608500.0
4.0	4680369	10.2066513858	4212332100.0
5.0	534068	1.16466156671	480661200.0
6.0	1893128	4.12841327782	1703815200.0
7.0	714216	1.55751688086	642794400.0
8.0	841444	1.83496762086	757299600.0
9.0	376747	0.821585924026	339072300.0
