Transition_From*, Transition_To*, First_Variable*, Second_Variable*, Chi_2, Cramer, Contingency, Joint_Entropy, Joint_Uncertainty, 
3, 5, distance/distance_to_5, static_var/Acc15, 837845.412680486, 0.271580482290071, 0.553873883913031, 3.71392433801048, 0.129988254539503, 
3, 5, distance/distance_to_5, static_var/BD000, 349286.775496799, 0.17535077052978, 0.394655435993701, 3.44321429992146, 0.057403499888072, 
3, 5, distance/distance_to_5, static_var/Bio05, 474127.665291611, 0.204298066145322, 0.447518350885328, 3.35134953162265, 0.076191640015504, 
3, 5, distance/distance_to_5, static_var/Bio06, 1388959.69183132, 0.349672459618989, 0.650518236890961, 2.96246498582829, 0.246581912457194, 
3, 5, distance/distance_to_5, static_var/Bio12, 210212.761275348, 0.136033585663223, 0.31612490939796, 4.04609110720992, 0.027494082518816, 
3, 5, distance/distance_to_5, static_var/Bio15, 312952.470785545, 0.165980014995731, 0.376628569737842, 3.88829174084838, 0.0477435367207043, 
3, 5, distance/distance_to_5, static_var/Bio17, 319796.47423284, 0.167785119980402, 0.380135413581053, 4.24051282326887, 0.0404959462336205, 
3, 5, distance/distance_to_5, static_var/Bio18, 130814.50127917, 0.107311076625066, 0.254221472871306, 3.79543920087416, 0.0195260068460447, 
3, 5, distance/distance_to_5, static_var/Cy000, 191428.437356274, 0.129813492471542, 0.30302625080759, 3.7220014309813, 0.0272198009934552, 
3, 5, distance/distance_to_5, static_var/D_ComF, 316814.949388032, 0.167001141721764, 0.378614351757318, 4.10829775090781, 0.0373060207260826, 
3, 5, distance/distance_to_5, static_var/D_KBA, 581730.982760703, 0.226296430961205, 0.484810781054803, 2.64427675773054, 0.12997100116186, 
3, 5, distance/distance_to_5, static_var/D_Mill, 441356.870395018, 0.197111313899172, 0.434795456031935, 5.01862774806162, 0.0444446183529159, 
3, 5, distance/distance_to_5, static_var/D_OPC, 544396.427035109, 0.218914354742198, 0.472573470123398, 4.00441369625697, 0.0699243399552544, 
3, 5, distance/distance_to_5, static_var/D_Opm2007, 9257380.47856838, 0.902735796320505, 0.911158020029826, 1.99374707067782, 0.857882102759361, 
3, 5, distance/distance_to_5, static_var/D_PA, 362360.316164425, 0.178602248497081, 0.400806819300735, 3.21177414081431, 0.0628644338867191, 
3, 5, distance/distance_to_5, static_var/D_ResF, 309439.652056554, 0.165045842590251, 0.374807327742394, 3.12758331507151, 0.05114979200745, 
3, 5, distance/distance_to_5, static_var/D_River, 196345.415610566, 0.131470098986095, 0.306532022085648, 3.5694692623679, 0.0306267741982047, 
3, 5, distance/distance_to_5, static_var/D_Road, 367987.65336678, 0.179983722952728, 0.4034041396359, 3.55614530420586, 0.051699551919227, 
3, 5, distance/distance_to_5, static_var/D_Town, 537104.637225627, 0.217443313858657, 0.470101543692354, 3.40567711616307, 0.0779981248012019, 
3, 5, distance/distance_to_5, static_var/D_Vill, 753278.293089718, 0.257510139133454, 0.533502855313777, 4.10926805636026, 0.0950375231188502, 
3, 5, distance/distance_to_5, static_var/Elev, 1476436.61498014, 0.360515557375042, 0.661927646537438, 2.82718919984512, 0.271792795125986, 
3, 5, distance/distance_to_5, static_var/OC000, 195026.57867727, 0.131027817811877, 0.305597263349271, 3.20802543901378, 0.0350399890418864, 
3, 5, distance/distance_to_5, static_var/PDn15, 737265.750086335, 0.25475847275678, 0.529405991652399, 3.3314030131204, 0.117407355667115, 
3, 5, distance/distance_to_5, static_var/PH000, 109186.85799182, 0.0980396588820734, 0.233508229282085, 3.53086415266024, 0.0172559121295597, 
3, 5, distance/distance_to_5, static_var/Sd000, 154645.252245757, 0.116676905641648, 0.274796329173297, 3.27661785053883, 0.0257193291143934, 
3, 5, distance/distance_to_5, static_var/Slope, 389165.354905074, 0.185090314115391, 0.412920653091229, 3.33126572529002, 0.0637046357105396, 
3, 5, distance/distance_to_5, static_var/WC000, 295784.410680093, 0.161363107009823, 0.367585246930182, 3.40429596412971, 0.0469775767305167, 
3, 5, static_var/Acc15, static_var/BD000, 7799764.30267506, 0.33453350192901, 0.708376320894457, 1.51346048899784, 0.505407552789199, 
3, 5, static_var/Acc15, static_var/Bio05, 6529531.03501968, 0.347066029288086, 0.676358270149732, 1.49094218225138, 0.379783713584055, 
3, 5, static_var/Acc15, static_var/Bio06, 6052729.79634028, 0.33415407007431, 0.662352435899153, 1.44970498880721, 0.365681396199739, 
