Transition_From*, Transition_To*, First_Variable*, Second_Variable*, Chi_2, Cramer, Contingency, Joint_Entropy, Joint_Uncertainty, 
3, 5, distance/distance_to_5, static_var/Acc00, 1136436.06274568, 0.177741129334019, 0.612450965569558, 3.84777890507542, 0.158925416309846, 
3, 5, distance/distance_to_5, static_var/Acc15, 987375.373317153, 0.200291123055701, 0.585457355961734, 4.13817984255296, 0.129627799340982, 
3, 5, distance/distance_to_5, static_var/BD000, 631577.975608858, 0.174144345819058, 0.500143643398039, 4.10819986857074, 0.075069940157627, 
3, 5, distance/distance_to_5, static_var/Bio01, 1071696.02690314, 0.4343775938561, 0.601208341342477, 3.16683548484368, 0.172555585016679, 
3, 5, distance/distance_to_5, static_var/Bio02, 2181668.09156079, 0.339458409653025, 0.73170014248024, 3.9234503702233, 0.240891943988682, 
3, 5, distance/distance_to_5, static_var/Bio03, 1254259.66988481, 0.210155292568585, 0.631259483729328, 4.0316185232469, 0.141557347017157, 
3, 5, distance/distance_to_5, static_var/Bio04, 2520927.05549718, 0.264725374585901, 0.755707342333264, 3.76141881878428, 0.233650341749491, 
3, 5, distance/distance_to_5, static_var/Bio05, 311288.555964536, 0.202742040937203, 0.375767726814025, 3.76483672964933, 0.0426691020288744, 
3, 5, distance/distance_to_5, static_var/Bio06, 1600627.60008097, 0.411199313385008, 0.676845048995553, 3.57942843363949, 0.211855326673365, 
3, 5, distance/distance_to_5, static_var/Bio07, 2123211.62437053, 0.305701979519159, 0.727064678310292, 3.95693858108451, 0.241307304457457, 
3, 5, distance/distance_to_5, static_var/Bio08, 857964.846340279, 0.388656872709175, 0.558431475672076, 3.1336109931902, 0.13773861961642, 
3, 5, distance/distance_to_5, static_var/Bio09, 1363044.20245655, 0.346394970068222, 0.646980142636921, 3.56973548890234, 0.187446420145062, 
3, 5, distance/distance_to_5, static_var/Bio10, 908157.111184676, 0.399863809283341, 0.569363762396901, 3.32699216777472, 0.145993248993089, 
3, 5, distance/distance_to_5, static_var/Bio11, 1426151.45519439, 0.433955364441762, 0.655466915824614, 3.46052564851841, 0.199456490392958, 
3, 5, distance/distance_to_5, static_var/Bio12, 485263.487047456, 0.116145995092747, 0.451682209683348, 4.63520454226373, 0.0614441421469474, 
3, 5, distance/distance_to_5, static_var/Bio13, 512163.364472479, 0.134292221367789, 0.461430625983559, 4.53676162959576, 0.0662401567547019, 
3, 5, distance/distance_to_5, static_var/Bio14, 232672.458041964, 0.143116298766506, 0.330822781182039, 3.90203277403369, 0.032068004751151, 
3, 5, distance/distance_to_5, static_var/Bio15, 528361.759400135, 0.176090799976305, 0.467100649617192, 4.41238497359485, 0.0681454507455287, 
3, 5, distance/distance_to_5, static_var/Bio16, 524228.21921804, 0.120719000083699, 0.465667521398179, 4.3813860008218, 0.0691922527714024, 
3, 5, distance/distance_to_5, static_var/Bio17, 295186.824075786, 0.119054104852507, 0.367263867174847, 4.39626857318435, 0.0357121610153071, 
3, 5, distance/distance_to_5, static_var/Bio18, 327364.957236627, 0.095396299001366, 0.383951383609442, 4.70564846667603, 0.0392918051003781, 
3, 5, distance/distance_to_5, static_var/Bio19, 276211.283723487, 0.115163962095222, 0.356813644247637, 4.34852278798178, 0.0331199919114149, 
3, 5, distance/distance_to_5, static_var/Cy000, 140804.832658401, 0.0862384640126613, 0.263101866695494, 4.52909045460652, 0.0157201122375425, 
3, 5, distance/distance_to_5, static_var/D_Mill, 695240.968167241, 0.13902186479386, 0.518252710924115, 6.96980876084969, 0.0484610118797504, 
3, 5, distance/distance_to_5, static_var/D_Opm1996, 15127695.7158075, 0.648487817802166, 0.942744757150474, 3.03895518971225, 0.756548050907618, 
3, 5, distance/distance_to_5, static_var/D_Opm2007, 2380297.14282177, 0.299670368674569, 0.746310688069382, 4.01276790907116, 0.280359008087818, 
3, 5, distance/distance_to_5, static_var/D_Opm2016, 2341353.61419611, 0.27801341088578, 0.743576114820858, 4.20843716752608, 0.270281614862614, 
3, 5, distance/distance_to_5, static_var/D_River, 547514.935924084, 0.123371094419483, 0.47362222292816, 4.51809885783744, 0.0499550133961131, 
3, 5, distance/distance_to_5, static_var/D_Road, 295825.427900889, 0.098821170057392, 0.367607289096149, 4.26546881121059, 0.0380599289975738, 
3, 5, distance/distance_to_5, static_var/D_Town, 904045.028704628, 0.184681437236177, 0.568490658529882, 3.735355331633, 0.12081916519888, 
3, 5, distance/distance_to_5, static_var/D_Vill, 1001120.35452974, 0.166824018188961, 0.588116845719672, 4.18331869433209, 0.122293376157692, 
3, 5, distance/distance_to_5, static_var/Elev, 1010503.01721018, 0.195252688163945, 0.589911010865876, 4.09302581278926, 0.138515259703889, 
3, 5, distance/distance_to_5, static_var/OC000, 559212.761939814, 0.150733260408905, 0.477512125593613, 3.95763605934845, 0.0659816514336056, 
3, 5, distance/distance_to_5, static_var/PDn05, 1063231.61330078, 0.335136068572912, 0.599686021353388, 3.6677611496796, 0.158260474940065, 
3, 5, distance/distance_to_5, static_var/PDn15, 1081638.19547547, 0.209633923984751, 0.602980509644328, 3.72781485631787, 0.159669385165501, 
3, 5, distance/distance_to_5, static_var/PH000, 221090.319793518, 0.0854313176862108, 0.323365757581832, 4.2174622574872, 0.0256353516503256, 
3, 5, distance/distance_to_5, static_var/S_Txn, 761741.359374814, 0.145518831978824, 0.535635697983554, 4.64428031421151, 0.0837831833820272, 
