Transition_From*, Transition_To*, First_Variable*, Second_Variable*, Chi_2, Cramer, Contingency, Joint_Entropy, Joint_Uncertainty, 
3, 6, distance/distance_to_6, static_var/Acc15, 1376672.61858094, 0.257105417043203, 0.648850148197371, 4.13742234104761, 0.168274482513472, 
3, 6, distance/distance_to_6, static_var/BD000, 174696.342543913, 0.091587835636252, 0.290648983376663, 3.62537375050029, 0.0276406384462934, 
3, 6, distance/distance_to_6, static_var/Bio05, 630801.591701097, 0.258138998279425, 0.499913007937131, 3.34914941663492, 0.103120266235437, 
3, 6, distance/distance_to_6, static_var/Bio07, 704082.698913559, 0.183868666391532, 0.520649296514284, 4.50391270648741, 0.0731308297024863, 
3, 6, distance/distance_to_6, static_var/Bio12, 301159.692320824, 0.120252554879204, 0.37045571627594, 5.40460949059793, 0.027346939176353, 
3, 6, distance/distance_to_6, static_var/Bio14, 294481.190889496, 0.118911722494272, 0.366883791528541, 4.18837447161747, 0.0364392290659311, 
3, 6, distance/distance_to_6, static_var/Bio15, 331872.984696731, 0.132397011717968, 0.386194176119251, 4.48964114643606, 0.0412862442549168, 
3, 6, distance/distance_to_6, static_var/Bio18, 222610.818127054, 0.103387735390719, 0.324359183128877, 4.61710261293617, 0.0269685321806912, 
3, 6, distance/distance_to_6, static_var/Cy000, 198656.45302824, 0.102433867626526, 0.308160367368519, 4.42425928418658, 0.0230377701831699, 
3, 6, distance/distance_to_6, static_var/D_ComF, 416294.89899817, 0.141382753150104, 0.424555271011915, 4.31381159359159, 0.0447957910716611, 
3, 6, distance/distance_to_6, static_var/D_KBA, 445565.789644585, 0.146268837242883, 0.436470450457756, 3.55022090631299, 0.0714464215521287, 
3, 6, distance/distance_to_6, static_var/D_OPC, 262845.483661005, 0.124199897433765, 0.349150719340281, 4.02199823480302, 0.0376366204662198, 
3, 6, distance/distance_to_6, static_var/D_PA, 342282.675435641, 0.128200095511417, 0.391289994178033, 4.46788469187025, 0.0418942523789937, 
3, 6, distance/distance_to_6, static_var/D_ResF, 314084.391610941, 0.122805853305911, 0.377212317744906, 4.70198562801941, 0.0332513024707767, 
3, 6, distance/distance_to_6, static_var/D_River, 476170.643550434, 0.151208845786073, 0.448288089517002, 4.65834539023392, 0.0484451475044999, 
3, 6, distance/distance_to_6, static_var/D_Road, 845785.902278447, 0.201523691867736, 0.555685087833181, 4.4321302060435, 0.0891727772692338, 
3, 6, distance/distance_to_6, static_var/D_Rpd2007, 16880826.5854448, 0.900311388882091, 0.948237616952306, 2.54843749851922, 0.883333603806088, 
3, 6, distance/distance_to_6, static_var/D_Town, 682170.091541211, 0.180984852045478, 0.514658932948923, 4.54714289849779, 0.0757620884814686, 
3, 6, distance/distance_to_6, static_var/D_Vill, 1028288.15998162, 0.222204734084712, 0.593265622344468, 3.92586098684606, 0.132246053544388, 
3, 6, distance/distance_to_6, static_var/Elev, 1282922.47321624, 0.248196753323508, 0.635544422191544, 4.11774172121943, 0.164305084385019, 
3, 6, distance/distance_to_6, static_var/Irrig, 210822.853682425, 0.105523958910814, 0.31653741510067, 2.61521234595456, 0.0397044938608186, 
3, 6, distance/distance_to_6, static_var/OC000, 181382.012703751, 0.0978789587681768, 0.295680794738315, 3.84567277254088, 0.0248890708126729, 
3, 6, distance/distance_to_6, static_var/PDn15, 559261.331270584, 0.181166700034654, 0.477528133363904, 3.6462997118524, 0.0777870091707902, 
3, 6, distance/distance_to_6, static_var/PH000, 232592.09784982, 0.105680137010402, 0.330771898195728, 4.34972623939496, 0.0294948833608729, 
3, 6, distance/distance_to_6, static_var/Sd000, 85568.4407796354, 0.0672278220020592, 0.207945828909055, 3.99743253083716, 0.0117968689424269, 
3, 6, distance/distance_to_6, static_var/Slope, 487030.08474799, 0.226821973502143, 0.452335686884358, 3.83375429120579, 0.0686182323094057, 
3, 6, distance/distance_to_6, static_var/WC000, 259384.388924336, 0.111600928274645, 0.347123048665721, 4.22424277105978, 0.031440428262777, 
3, 6, static_var/Acc15, static_var/BD000, 7787838.72456825, 0.258930361142134, 0.708106264507314, 1.40492235639865, 0.533392449022228, 
3, 6, static_var/Acc15, static_var/Bio05, 5201228.48211509, 0.366511913359529, 0.633869395173616, 1.35614983156271, 0.344733632458962, 
3, 6, static_var/Acc15, static_var/Bio07, 10298952.3704005, 0.29776320285144, 0.755516453909696, 1.62067830484926, 0.515913357381879, 
3, 6, static_var/Acc15, static_var/Bio12, 8537384.3877153, 0.229125223896032, 0.72413257843382, 1.8506472606326, 0.445530063910008, 
3, 6, static_var/Acc15, static_var/Bio14, 6930216.7634822, 0.285231311421337, 0.687222585511988, 1.55139070212146, 0.411173418041172, 
3, 6, static_var/Acc15, static_var/Bio15, 8183885.45925836, 0.325087224884469, 0.71680672728556, 1.63032693684821, 0.448493254139795, 
3, 6, static_var/Acc15, static_var/Bio18, 7990247.09701301, 0.221661664225308, 0.712620812446442, 1.66834202813619, 0.473603578164789, 
