Class	PixelSum	Percentage %	Area [degree^2]
1.0	924	0.0066938191346	6.71145830573e-05
2.0	7213239	52.2555381392	0.523932389586
5.0	8	5.79551440225e-05	5.81078641189e-07
6.0	732349	5.30542397122	0.0531940452245
7.0	2	1.44887860056e-05	1.45269660297e-07
8.0	5802493	42.0355396881	0.421463093494
9.0	51747	0.374875604717	0.0037586345557
10.0	3017	0.0218563336895	0.000219139282558
